user_id,tag
997,mind
997,not_cdo
997,old
997,participant
997,sport
998,labs
998,mind
998,not_cdo
998,old
998,participant
998,sport
999,labs
999,mind
999,not_cdo
999,old
999,participant
999,sport
1000,labs
1000,mind
1000,not_cdo
1000,old
1000,participant
1000,sport
1001,labs
1001,mind
1001,not_cdo
1001,old
1001,participant
1001,sport
1002,labs
1002,mind
1002,not_cdo
1002,old
1002,participant
1002,sport
1003,labs
1003,mind
1003,not_cdo
1003,old
1003,participant
1003,sport
1004,labs
1004,mind
1004,not_cdo
1004,old
1004,participant
1004,sport
1005,labs
1005,mind
1005,not_cdo
1005,old
1005,participant
1005,sport
1006,labs
1006,mind
1006,not_cdo
1006,old
1006,participant
1006,sport
1007,labs
1007,mind
1007,not_cdo
1007,old
1007,participant
1007,sport
1008,labs
1008,mind
1008,not_cdo
1008,old
1008,participant
1008,sport
1009,labs
1009,mind
1009,not_cdo
1009,old
1009,participant
1009,sport
1010,labs
1010,mind
1010,not_cdo
1010,old
1010,participant
1010,sport
1011,labs
1011,mind
1011,not_cdo
1011,old
1011,participant
1011,sport
1012,labs
1012,mind
1012,not_cdo
1012,old
1012,participant
1012,sport
1013,labs
1013,mind
1013,not_cdo
1013,old
1013,participant
1013,sport
1014,labs
1014,mind
1014,not_cdo
1014,old
1014,participant
1014,sport
1015,labs
1015,mind
1015,not_cdo
1015,old
1015,participant
1015,sport
1016,labs
1016,mind
1016,not_cdo
1016,old
1016,participant
1016,sport
1017,labs
1017,mind
1017,not_cdo
1017,old
1017,participant
1017,sport
1018,labs
1018,mind
1018,not_cdo
1018,old
1018,participant
1018,sport
1019,labs
1019,mind
1019,not_cdo
1019,old
1019,participant
1019,sport
1020,labs
1020,mind
1020,not_cdo
1020,old
1020,participant
1020,sport
1021,labs
1021,mind
1021,not_cdo
1021,old
1021,participant
1021,sport
1022,labs
1022,mind
1022,not_cdo
1022,old
1022,participant
1022,sport
1023,cdo
1023,old
1023,participant
1023,sport
1024,labs
1024,mind
1024,not_cdo
1024,old
1024,participant
1024,sport
1025,labs
1025,mind
1025,not_cdo
1025,old
1025,participant
1025,sport
1026,labs
1026,mind
1026,not_cdo
1026,old
1026,participant
1026,sport
1027,labs
1027,mind
1027,not_cdo
1027,old
1027,participant
1027,sport
1028,labs
1028,mind
1028,not_cdo
1028,old
1028,participant
1028,sport
1029,labs
1029,mind
1029,not_cdo
1029,old
1029,participant
1029,sport
1030,labs
1030,mind
1030,not_cdo
1030,old
1030,participant
1030,sport
1031,labs
1031,mind
1031,not_cdo
1031,old
1031,participant
1031,sport
1032,labs
1032,mind
1032,not_cdo
1032,old
1032,participant
1032,sport
1033,labs
1033,mind
1033,not_cdo
1033,old
1033,participant
1033,sport
1034,labs
1034,mind
1034,not_cdo
1034,old
1034,participant
1034,sport
1035,labs
1035,mind
1035,not_cdo
1035,old
1035,participant
1035,sport
1036,labs
1036,mind
1036,not_cdo
1036,old
1036,participant
1036,sport
1037,labs
1037,mind
1037,not_cdo
1037,old
1037,participant
1037,sport
1038,labs
1038,mind
1038,not_cdo
1038,old
1038,participant
1038,sport
1039,labs
1039,mind
1039,not_cdo
1039,old
1039,participant
1039,sport
1040,labs
1040,mind
1040,not_cdo
1040,old
1040,participant
1040,sport
1041,labs
1041,mind
1041,not_cdo
1041,old
1041,participant
1041,sport
1042,labs
1042,mind
1042,not_cdo
1042,old
1042,sport
1043,labs
1043,mind
1043,not_cdo
1043,old
1043,participant
1043,sport
1044,labs
1044,mind
1044,not_cdo
1044,old
1044,sport
1045,labs
1045,mind
1045,not_cdo
1045,old
1045,sport
1046,labs
1046,mind
1046,not_cdo
1046,old
1046,sport
1047,labs
1047,mind
1047,not_cdo
1047,old
1047,sport
1048,labs
1048,mind
1048,not_cdo
1048,old
1048,participant
1048,sport
1049,labs
1049,mind
1049,not_cdo
1049,old
1049,participant
1049,sport
1050,labs
1050,mind
1050,not_cdo
1050,old
1050,participant
1050,sport
1051,labs
1051,mind
1051,not_cdo
1051,old
1051,participant
1051,sport
1052,labs
1052,mind
1052,not_cdo
1052,old
1052,participant
1052,sport
1053,labs
1053,mind
1053,not_cdo
1053,old
1053,participant
1053,sport
1054,labs
1054,mind
1054,not_cdo
1054,old
1054,participant
1054,sport
1055,labs
1055,mind
1055,not_cdo
1055,old
1055,sport
1056,labs
1056,mind
1056,not_cdo
1056,old
1056,sport
1057,labs
1057,mind
1057,not_cdo
1057,old
1057,sport
1058,labs
1058,mind
1058,not_cdo
1058,old
1058,sport
1059,labs
1059,mind
1059,not_cdo
1059,old
1059,sport
1060,labs
1060,mind
1060,not_cdo
1060,old
1060,sport
1061,labs
1061,mind
1061,not_cdo
1061,old
1061,sport
1062,labs
1062,mind
1062,not_cdo
1062,old
1062,sport
1063,labs
1063,mind
1063,not_cdo
1063,old
1063,sport
1064,labs
1064,mind
1064,not_cdo
1064,old
1064,sport
1065,labs
1065,mind
1065,not_cdo
1065,old
1065,sport
1066,labs
1066,mind
1066,not_cdo
1066,old
1066,sport
1067,labs
1067,mind
1067,not_cdo
1067,old
1067,sport
1068,labs
1068,mind
1068,not_cdo
1068,old
1068,sport
1069,labs
1069,mind
1069,not_cdo
1069,old
1069,sport
1070,labs
1070,mind
1070,not_cdo
1070,old
1070,sport
1071,labs
1071,mind
1071,not_cdo
1071,old
1071,sport
1072,labs
1072,mind
1072,not_cdo
1072,old
1072,sport
1073,cdo
1073,old
1073,participant
1073,sport
1074,labs
1074,mind
1074,not_cdo
1074,old
1074,sport
1075,labs
1075,mind
1075,not_cdo
1075,old
1075,sport
1076,labs
1076,mind
1076,not_cdo
1076,old
1076,sport
1077,labs
1077,mind
1077,not_cdo
1077,old
1077,sport
1078,labs
1078,mind
1078,not_cdo
1078,old
1078,sport
1079,labs
1079,mind
1079,not_cdo
1079,old
1079,sport
1080,labs
1080,mind
1080,not_cdo
1080,old
1080,sport
1081,labs
1081,mind
1081,not_cdo
1081,old
1081,sport
1082,labs
1082,mind
1082,not_cdo
1082,old
1082,sport
1083,labs
1083,mind
1083,not_cdo
1083,old
1083,sport
1084,labs
1084,mind
1084,not_cdo
1084,old
1084,sport
1085,labs
1085,mind
1085,not_cdo
1085,old
1085,sport
1086,labs
1086,mind
1086,not_cdo
1086,old
1086,sport
1087,labs
1087,mind
1087,not_cdo
1087,old
1087,sport
1088,labs
1088,mind
1088,not_cdo
1088,old
1088,sport
1089,labs
1089,mind
1089,not_cdo
1089,old
1089,sport
1090,labs
1090,mind
1090,not_cdo
1090,old
1090,sport
1091,labs
1091,mind
1091,not_cdo
1091,old
1091,sport
1092,labs
1092,mind
1092,not_cdo
1092,old
1092,sport
1093,labs
1093,mind
1093,not_cdo
1093,old
1093,sport
1094,labs
1094,mind
1094,not_cdo
1094,old
1094,sport
1095,labs
1095,mind
1095,not_cdo
1095,old
1095,sport
1096,labs
1096,mind
1096,not_cdo
1096,old
1096,sport
1097,labs
1097,mind
1097,not_cdo
1097,old
1097,sport
1098,labs
1098,mind
1098,not_cdo
1098,old
1098,sport
1099,labs
1099,mind
1099,not_cdo
1099,old
1099,sport
1100,labs
1100,mind
1100,not_cdo
1100,old
1100,sport
1101,labs
1101,mind
1101,not_cdo
1101,old
1101,sport
1102,labs
1102,mind
1102,not_cdo
1102,old
1102,sport
1103,labs
1103,mind
1103,not_cdo
1103,old
1103,sport
1104,labs
1104,mind
1104,not_cdo
1104,old
1104,sport
1105,labs
1105,mind
1105,not_cdo
1105,old
1105,sport
1106,labs
1106,mind
1106,not_cdo
1106,old
1106,sport
1107,labs
1107,mind
1107,not_cdo
1107,old
1107,sport
1108,labs
1108,mind
1108,not_cdo
1108,old
1108,sport
1109,labs
1109,mind
1109,not_cdo
1109,old
1109,sport
1110,labs
1110,mind
1110,not_cdo
1110,old
1110,sport
1111,labs
1111,mind
1111,not_cdo
1111,old
1111,sport
1112,labs
1112,mind
1112,not_cdo
1112,old
1112,sport
1113,labs
1113,mind
1113,not_cdo
1113,old
1113,sport
1114,labs
1114,mind
1114,not_cdo
1114,old
1114,sport
1115,labs
1115,mind
1115,not_cdo
1115,old
1115,sport
1116,labs
1116,mind
1116,not_cdo
1116,old
1116,sport
1117,labs
1117,mind
1117,not_cdo
1117,old
1117,sport
1118,labs
1118,mind
1118,not_cdo
1118,old
1118,sport
1119,labs
1119,mind
1119,not_cdo
1119,old
1119,sport
1120,labs
1120,mind
1120,not_cdo
1120,old
1120,participant
1120,sport
1121,labs
1121,mind
1121,not_cdo
1121,old
1121,sport
1122,labs
1122,mind
1122,not_cdo
1122,old
1122,participant
1122,sport
1123,labs
1123,mind
1123,not_cdo
1123,old
1123,sport
1124,labs
1124,mind
1124,not_cdo
1124,old
1124,sport
1125,labs
1125,mind
1125,not_cdo
1125,old
1125,sport
1126,labs
1126,mind
1126,not_cdo
1126,old
1126,sport
1127,labs
1127,mind
1127,not_cdo
1127,old
1127,sport
1128,labs
1128,mind
1128,not_cdo
1128,old
1128,sport
1129,labs
1129,mind
1129,not_cdo
1129,old
1129,sport
1130,labs
1130,mind
1130,not_cdo
1130,old
1130,sport
1131,labs
1131,mind
1131,not_cdo
1131,old
1131,sport
1132,labs
1132,mind
1132,not_cdo
1132,old
1132,sport
1133,labs
1133,mind
1133,not_cdo
1133,old
1133,sport
1134,labs
1134,mind
1134,not_cdo
1134,old
1134,sport
1135,labs
1135,mind
1135,not_cdo
1135,old
1135,sport
1136,labs
1136,mind
1136,not_cdo
1136,old
1136,sport
1137,labs
1137,mind
1137,not_cdo
1137,old
1137,sport
1138,labs
1138,mind
1138,not_cdo
1138,old
1138,sport
1139,labs
1139,mind
1139,not_cdo
1139,old
1139,sport
1140,labs
1140,mind
1140,not_cdo
1140,old
1140,sport
1141,labs
1141,mind
1141,not_cdo
1141,old
1141,sport
1142,labs
1142,mind
1142,not_cdo
1142,old
1142,sport
1143,labs
1143,mind
1143,not_cdo
1143,old
1143,sport
1144,labs
1144,mind
1144,not_cdo
1144,old
1144,sport
1145,labs
1145,mind
1145,not_cdo
1145,old
1145,sport
1146,not_cdo
1147,not_cdo
1148,not_cdo
1149,not_cdo
1156,participant
1157,participant
