id_bet,label
19759,2330.1038
19760,3607.9539
19761,2721.982
19762,3078.6584
19763,2557.3982
19764,2843.585
19765,1537.921
19766,1537.921
19767,1744.307
19769,2636.9453
19770,2087.992
19772,1407.8181
19773,1373.3373
19774,2223.3296
19775,2630.7173
19776,2286.154
19777,1933.2167
19779,2217.1016
19781,2253.6658
19782,1783.9576
19783,3310.596
19784,2667.1306
19785,3054.7346
19787,994.202
19788,3084.4807
19789,1674.9752
19791,3007.283
19793,2299.468
19794,3101.5906
19796,1757.739
19797,2397.6172
19798,1451.9327
19799,2787.9746
19800,2234.8894
19801,1757.739
19803,3164.5957
19805,3202.6658
19806,1700.251
19809,1511.2332
19810,2787.9746
19812,1451.9327
19813,2676.921
19814,2094.5894
19815,1604.7574
19816,1933.2167
19817,2337.211
19818,1470.7092
19819,1492.4567
19820,2234.8894
19821,2756.548
19822,4024.8105
19823,3101.5906
19825,2924.1858
19826,2718.4993
19827,2590.6406
19828,3524.829
19829,2773.2217
19830,3367.525
19831,1425.4546
19832,2136.485
19833,3089.1143
19835,1287.536
19836,3168.4275
19837,1426.5946
19838,2520.3838
19839,2800.4978
19842,2635.5276
19843,2580.1833
19845,3310.596
19846,3154.079
19848,2562.9736
19850,2358.321
19852,3426.6436
19853,2648.3542
19854,1511.2332
19855,2800.1255
19856,2498.6294
19857,2778.911
19858,3367.525
19859,3302.996
19860,3032.9563
19862,1511.2332
19863,2590.6406
19865,3471.098
19866,3195.492
19867,3107.1074
19868,1939.5387
19869,2870.2288
19870,2655.7217
19871,1786.3019
19872,2253.6658
19873,1524.1571
19874,2502.5605
19875,1425.4546
19876,1412.6372
19877,1604.7574
19878,3177.6687
19879,1492.4567
19880,2667.1306
19881,2032.9518
19882,2807.4512
19883,1676.0676
19886,2358.321
19887,1444.2311
19888,3284.2197
19889,2397.6172
19890,2498.6294
19891,2764.4937
19892,3371.5479
19893,1537.921
19894,1537.921
19895,1828.4983
19896,3012.5803
19897,2718.4993
19898,2636.9453
19899,2778.911
19900,1623.5253
19901,1939.5387
19902,1757.739
19903,2655.7217
19904,2807.4512
19905,1492.4567
19906,1757.739
19907,2475.2832
19908,2743.5688
19909,1511.2332
19910,2807.4512
19911,2743.5688
19912,2655.7217
19913,2653.0806
19914,1426.5946
19915,1470.7092
19916,1604.7574
19917,1470.7092
19918,2351.0286
19919,1407.8181
19920,2837.2002
19921,2630.7173
19922,1426.5946
19923,1444.2311
19925,2945.067
19926,1869.0222
19927,1578.445
19928,3176.7156
19929,1604.7574
19930,3302.996
19931,2837.2002
19932,2699.6191
19933,1674.9752
19934,2965.9917
19935,3175.2827
19936,3013.511
19938,1492.4567
19939,2800.1255
19940,2965.9917
19941,3053.4866
19942,1537.921
19943,1407.8181
19944,3007.283
19945,1623.5253
19946,2564.113
19947,1828.4983
19948,3417.112
19949,3756.144
19950,1714.015
19951,2286.154
19952,1470.7092
19953,3219.3323
19954,1426.5946
19955,1407.8181
19956,1788.4216
19957,1444.2311
19958,3749.176
19959,2737.2756
19960,2717.256
19961,1444.2311
19962,2820.201
19963,2821.2441
19964,2889.0051
19965,1960.3755
19966,2837.2002
19967,2094.5894
19968,2581.75
19969,1426.5946
19970,2918.7542
19971,1470.7092
19972,1511.2332
19973,1444.2311
19974,1470.7092
19975,1714.015
19976,2485.3083
19977,2319.658
19978,3467.975
19979,2564.113
19980,1426.5946
19981,1492.4567
19982,2619.389
19983,1470.7092
19984,1425.4546
19985,3551.6042
19986,2519.235
19987,2676.921
19988,3360.749
19989,2913.0632
19990,2718.4993
19991,3746.5435
19992,3077.394
19993,2870.2288
19994,1604.7574
19995,2728.4905
19996,3219.3323
19997,2776.4766
19998,2970.0813
19999,2477.8335
20001,2121.5703
20002,1426.5946
20003,2377.943
20004,2524.0364
20006,2041.5618
20007,3484.0051
20008,1444.2311
20009,1714.015
20010,2609.417
20011,2222.9
20012,3734.6934
20013,2649.4937
20014,1564.7892
20015,2520.3838
20016,1453.4625
20017,4021.7605
20018,1086.9474
20019,2520.3838
20020,2667.1306
20021,1772.5377
20022,2667.1306
20023,1470.7092
20024,1511.2332
20025,2434.5964
20026,1511.2332
20027,3484.0051
20028,2050.8652
20029,3219.3323
20030,1537.921
